COD_UF;COD_MUN;COD_ESPECIE;LATITUDE;LONGITUDE;NV_GEO_COORD
35;3509502;6;-22.908223;-47.060236;1
35;3509502;6;-22.908168;-47.060242;1
35;3509502;6;-22.908185;-47.060232;1
35;3509502;5;-22.908155;-47.060248;1
35;3509502;5;-22.908166;-47.060212;1
35;3509502;6;-22.908331;-47.059765;1
35;3509502;6;-22.908385;-47.059758;1
35;3509502;6;-22.908431;-47.059720;1
35;3509502;6;-22.908479;-47.059555;1
35;3509502;6;-22.908445;-47.059416;1
35;3509502;6;-22.908482;-47.059460;1
35;3509502;6;-22.908572;-47.059478;1
35;3509502;6;-22.908755;-47.059658;1
35;3509502;6;-22.908785;-47.059612;1
35;3509502;6;-22.908788;-47.059659;1
35;3509502;7;-22.908789;-47.059702;1
35;3509502;6;-22.908848;-47.059809;1
35;3509502;7;-22.908813;-47.059866;1
35;3509502;7;-22.908833;-47.059858;1
35;3509502;7;-22.908880;-47.059859;1
35;3509502;6;-22.908854;-47.059866;1
35;3509502;7;-22.908843;-47.059906;1
35;3509502;7;-22.908947;-47.059980;1
35;3509502;7;-22.908942;-47.059953;1
35;3509502;6;-22.908879;-47.059932;1
35;3509502;7;-22.908981;-47.060215;1
35;3509502;1;-22.908845;-47.060276;1
35;3509502;6;-22.908872;-47.060306;1
35;3509502;1;-22.908927;-47.060322;1
35;3509502;1;-22.908827;-47.060294;1
35;3509502;6;-22.908696;-47.060375;1
35;3509502;1;-22.908732;-47.060430;1
35;3509502;1;-22.908712;-47.060304;1
35;3509502;7;-22.908669;-47.060563;1
35;3509502;6;-22.908609;-47.060390;1
35;3509502;7;-22.908595;-47.060395;1
35;3509502;1;-22.908526;-47.060329;1
35;3509502;6;-22.908621;-47.060373;1
35;3509502;6;-22.907103;-47.060481;1
35;3509502;6;-22.907094;-47.060650;1
35;3509502;6;-22.907062;-47.060730;1
35;3509502;6;-22.907015;-47.060623;1
35;3509502;6;-22.907110;-47.060685;1
35;3509502;6;-22.907083;-47.060818;1
35;3509502;6;-22.907201;-47.060821;1
35;3509502;6;-22.907251;-47.060894;1
35;3509502;7;-22.907310;-47.061060;1
35;3509502;7;-22.907295;-47.061034;1
35;3509502;7;-22.907272;-47.060935;1
35;3509502;6;-22.906984;-47.060454;1
35;3509502;6;-22.907340;-47.060174;1
35;3509502;6;-22.907508;-47.060073;1
35;3509502;5;-22.907554;-47.060002;1
35;3509502;5;-22.907604;-47.059998;1
35;3509502;6;-22.907693;-47.059965;1
35;3509502;6;-22.907980;-47.059984;1
35;3509502;6;-22.908008;-47.060046;1
35;3509502;6;-22.908071;-47.060153;1
35;3509502;6;-22.908076;-47.060240;1
35;3509502;6;-22.908068;-47.060291;1
35;3509502;6;-22.908109;-47.060372;1
35;3509502;6;-22.907467;-47.060895;1
35;3509502;6;-22.907467;-47.060895;1
35;3509502;6;-22.907569;-47.060953;1
35;3509502;6;-22.907684;-47.060899;1
35;3509502;6;-22.907785;-47.060839;1
35;3509502;5;-22.907886;-47.060792;1
35;3509502;6;-22.906663;-47.061250;1
35;3509502;6;-22.906612;-47.061103;1
35;3509502;6;-22.906437;-47.061002;1
35;3509502;6;-22.906320;-47.060913;1
35;3509502;6;-22.906668;-47.060442;1
35;3509502;6;-22.906562;-47.060198;1
35;3509502;6;-22.906658;-47.060476;1
35;3509502;6;-22.906658;-47.060526;1
35;3509502;6;-22.906641;-47.060527;1
35;3509502;6;-22.906521;-47.060557;1
35;3509502;6;-22.906497;-47.060524;1
35;3509502;6;-22.907366;-47.061172;1
35;3509502;6;-22.907192;-47.061030;1
35;3509502;6;-22.907145;-47.060911;1
35;3509502;6;-22.907199;-47.060822;1
35;3509502;6;-22.907176;-47.060833;1
35;3509502;6;-22.907175;-47.060746;1
35;3509502;6;-22.907130;-47.060710;1
35;3509502;6;-22.907018;-47.060656;1
35;3509502;6;-22.907001;-47.060623;1
35;3509502;6;-22.907016;-47.060321;1
35;3509502;6;-22.907225;-47.060801;1
35;3509502;6;-22.907224;-47.060882;1
35;3509502;6;-22.907060;-47.060709;1
35;3509502;6;-22.907051;-47.060579;1
35;3509502;1;-22.908837;-47.060246;1
35;3509502;6;-22.908916;-47.060287;1
35;3509502;6;-22.908830;-47.060341;1
35;3509502;1;-22.908755;-47.060384;1
35;3509502;6;-22.908681;-47.060404;1
35;3509502;1;-22.908551;-47.060406;1
35;3509502;6;-22.908557;-47.060506;1
35;3509502;6;-22.908017;-47.060865;1
35;3509502;6;-22.907959;-47.060791;1
35;3509502;6;-22.907961;-47.060831;1
35;3509502;6;-22.907827;-47.060862;1
35;3509502;6;-22.907640;-47.060929;1
35;3509502;6;-22.907547;-47.061066;1
35;3509502;6;-22.907471;-47.061055;1
35;3509502;6;-22.906282;-47.060845;1
35;3509502;6;-22.906607;-47.061582;1
35;3509502;6;-22.905330;-47.059448;1
35;3509502;6;-22.905392;-47.059334;1
35;3509502;6;-22.905256;-47.059259;1
35;3509502;6;-22.905352;-47.059042;1
35;3509502;6;-22.905447;-47.058900;1
35;3509502;6;-22.905361;-47.059044;1
35;3509502;6;-22.905548;-47.058888;1
35;3509502;6;-22.905548;-47.058888;1
35;3509502;1;-22.905358;-47.058883;1
35;3509502;1;-22.905358;-47.058883;1
35;3509502;1;-22.905358;-47.058883;1
35;3509502;1;-22.905358;-47.058883;1
35;3509502;1;-22.905358;-47.058883;1
35;3509502;1;-22.905358;-47.058883;1
35;3509502;1;-22.905358;-47.058883;1
35;3509502;1;-22.905358;-47.058883;1
35;3509502;1;-22.905358;-47.058883;1
35;3509502;1;-22.905358;-47.058883;1
35;3509502;1;-22.905358;-47.058883;1
35;3509502;1;-22.905358;-47.058883;1
35;3509502;1;-22.905358;-47.058883;1
35;3509502;1;-22.905358;-47.058883;1
35;3509502;1;-22.905358;-47.058883;1
35;3509502;1;-22.905358;-47.058883;1
35;3509502;1;-22.905358;-47.058883;1
35;3509502;1;-22.905358;-47.058883;1
35;3509502;1;-22.905358;-47.058883;1
35;3509502;1;-22.905358;-47.058883;1
35;3509502;1;-22.905358;-47.058883;1
35;3509502;1;-22.905358;-47.058883;1
35;3509502;1;-22.905358;-47.058883;1
35;3509502;1;-22.905358;-47.058883;1
35;3509502;1;-22.905358;-47.058883;1
35;3509502;1;-22.905358;-47.058883;1
35;3509502;1;-22.905358;-47.058883;1
35;3509502;1;-22.905358;-47.058883;1
35;3509502;1;-22.905358;-47.058883;1
35;3509502;1;-22.905358;-47.058883;1
35;3509502;1;-22.905358;-47.058883;1
35;3509502;1;-22.905358;-47.058883;1
35;3509502;1;-22.905358;-47.058883;1
35;3509502;1;-22.905358;-47.058883;1
35;3509502;1;-22.905358;-47.058883;1
35;3509502;1;-22.905358;-47.058883;1
35;3509502;1;-22.905358;-47.058883;1
35;3509502;1;-22.905358;-47.058883;1
35;3509502;1;-22.905358;-47.058883;1
35;3509502;1;-22.905358;-47.058883;1
35;3509502;1;-22.905358;-47.058883;1
35;3509502;1;-22.905358;-47.058883;1
35;3509502;1;-22.905358;-47.058883;1
35;3509502;1;-22.905358;-47.058883;1
35;3509502;1;-22.905358;-47.058883;1
35;3509502;1;-22.905358;-47.058883;1
35;3509502;1;-22.905358;-47.058883;1
35;3509502;1;-22.905358;-47.058883;1
35;3509502;1;-22.905358;-47.058883;1
35;3509502;1;-22.905358;-47.058883;1
35;3509502;1;-22.905358;-47.058883;1
35;3509502;1;-22.905358;-47.058883;1
35;3509502;1;-22.905358;-47.058883;1
35;3509502;1;-22.905358;-47.058883;1
35;3509502;1;-22.905358;-47.058883;1
35;3509502;1;-22.905358;-47.058883;1
35;3509502;1;-22.905358;-47.058883;1
35;3509502;1;-22.905358;-47.058883;1
35;3509502;1;-22.905358;-47.058883;1
35;3509502;1;-22.905358;-47.058883;1
35;3509502;1;-22.905358;-47.058883;1
35;3509502;1;-22.905358;-47.058883;1
35;3509502;1;-22.905358;-47.058883;1
35;3509502;1;-22.905358;-47.058883;1
35;3509502;1;-22.905358;-47.058883;1
35;3509502;1;-22.905358;-47.058883;1
35;3509502;1;-22.905358;-47.058883;1
35;3509502;1;-22.905358;-47.058883;1
35;3509502;1;-22.905358;-47.058883;1
35;3509502;1;-22.905358;-47.058883;1
35;3509502;1;-22.905358;-47.058883;1
35;3509502;1;-22.905358;-47.058883;1
35;3509502;1;-22.905358;-47.058883;1
35;3509502;1;-22.905358;-47.058883;1
35;3509502;1;-22.905358;-47.058883;1
35;3509502;1;-22.905358;-47.058883;1
35;3509502;1;-22.905358;-47.058883;1
35;3509502;1;-22.905358;-47.058883;1
35;3509502;1;-22.905358;-47.058883;1
35;3509502;1;-22.905358;-47.058883;1
35;3509502;1;-22.905358;-47.058883;1
35;3509502;1;-22.905358;-47.058883;1
35;3509502;1;-22.905358;-47.058883;1
35;3509502;1;-22.905358;-47.058883;1
35;3509502;1;-22.905358;-47.058883;1
35;3509502;1;-22.905358;-47.058883;1
35;3509502;1;-22.905358;-47.058883;1
35;3509502;1;-22.905358;-47.058883;1
35;3509502;1;-22.905358;-47.058883;1
35;3509502;1;-22.905358;-47.058883;1
35;3509502;1;-22.905358;-47.058883;1
35;3509502;1;-22.905358;-47.058883;1
35;3509502;1;-22.905358;-47.058883;1
35;3509502;1;-22.905358;-47.058883;1
35;3509502;1;-22.905358;-47.058883;1
35;3509502;1;-22.905358;-47.058883;1
35;3509502;1;-22.905358;-47.058883;1
35;3509502;1;-22.905358;-47.058883;1
35;3509502;1;-22.905358;-47.058883;1
35;3509502;1;-22.905358;-47.058883;1
35;3509502;1;-22.905358;-47.058883;1
35;3509502;1;-22.905358;-47.058883;1
35;3509502;1;-22.905358;-47.058883;1
35;3509502;1;-22.905358;-47.058883;1
35;3509502;1;-22.905358;-47.058883;1
35;3509502;1;-22.905358;-47.058883;1
